,Unnamed: 0,Date_Posted,Comment,Username,Upvotes,date_retrieved,article_name,link,sections,word_count,character_count,link_count,emoji_count,hashtag_count,mention_count,polarity_pos,polarity_neg,polarity_neu,polarity_compound
56,56,2022-04-07 10:27:12.082025,"<blockquote class=""src-entities-Text-TextEntity__blockquote"">opting to deny climate change</blockquote>
Since Science has YET to prove the theory R's haven't changed - we're merely asking that it be proven before we go hog wild spending $$ on a guess",,1.0,04-07-2022,climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle,https://www.wsj.com/articles/climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle-11649258860?mod=hp_trending_now_opn_pos3,https://www.wsj.com/?mod=nav_top_section,35,250,0,17,0,,0.0,0.07,0.93,-0.34
57,57,2022-04-07 10:27:12.082025,Your disdain for the poor and modernity is vicious and medieval.,,,04-07-2022,climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle,https://www.wsj.com/articles/climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle-11649258860?mod=hp_trending_now_opn_pos3,https://www.wsj.com/?mod=nav_top_section,11,64,0,0,0,,0.0,0.521,0.479,-0.8271
58,58,2022-04-07 10:27:12.082025,"Bob, time to switch to decaf. A short note, highlighting what was not too long ago, established positions and now I have disdain for the poor and modernity? Really? Grow up.",,1.0,04-07-2022,climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle,https://www.wsj.com/articles/climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle-11649258860?mod=hp_trending_now_opn_pos3,https://www.wsj.com/?mod=nav_top_section,31,173,0,2,0,,0.0,0.195,0.805,-0.7622
59,59,2022-04-07 10:27:12.082025,They would prefer we move back to caves.,,,04-07-2022,climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle,https://www.wsj.com/articles/climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle-11649258860?mod=hp_trending_now_opn_pos3,https://www.wsj.com/?mod=nav_top_section,8,40,0,0,0,,0.0,0.0,1.0,0.0
60,60,2022-04-07 10:27:12.082025,"Of all the 'challenges' we face, even including China, is how we fuel our economies.  Or not with the current knee jerk.",,,04-07-2022,climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle,https://www.wsj.com/articles/climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle-11649258860?mod=hp_trending_now_opn_pos3,https://www.wsj.com/?mod=nav_top_section,22,120,0,2,0,,0.0,0.103,0.897,-0.34
61,61,2022-04-07 10:27:12.082025,"I absolutely agree that mankind has benefited from fossil fuels however it has been at an environmental, political and economic cost to the developing world and the world as whole.&nbsp;&nbsp;

Speciously you highlight the benefits of fossil fuel without acknowledging the negatives.&nbsp;The same people that you champion for are impacted by rising sea levels, changing weather patterns turning farmlands into deserts, oceans filled with micro plastics (petroleum based), &nbsp;polluted water of which many are linked to and many other maladies due to the use of fossil fuels. 
&nbsp;
You point to human ingenuity but strangely not want to afford the same benefits to the development of electric vehicles and battery technology to overcome the challenges they present.
&nbsp;
At the end of the day the 1st world has benefited far better from low cost energy than the &nbsp;third world.&nbsp;Is it about economics and the P&amp;L or is it something bigger?",,1.0,04-07-2022,climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle,https://www.wsj.com/articles/climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle-11649258860?mod=hp_trending_now_opn_pos3,https://www.wsj.com/?mod=nav_top_section,150,956,0,21,0,,0.117,0.041,0.842,0.8863
62,62,2022-04-07 10:27:12.082025,"Excellent article. Thoughtful. Rational. Rooted in reality. Well written. 

The far left promulgates a pagan religion beating its chest boasting how they, they, THEY will save the world--when they can't even create a nematode. Their high heartless priests do not care about the poor as they travel around the world leaving some of the biggest carbon footprints as they eat their caviar and stuff their pockets with money from folks who despise the genius of 1776. 

At the same time we must tap into present fossil fuels as well as develop new sources of energy at real work. It is a both/and proposition not an either/or question.",,7.0,04-07-2022,climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle,https://www.wsj.com/articles/climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle-11649258860?mod=hp_trending_now_opn_pos3,https://www.wsj.com/?mod=nav_top_section,107,631,0,5,0,,0.127,0.13,0.742,-0.088
63,63,2022-04-07 10:27:12.082025,"I can never stop wondering where all the electricity will come from to power a world full of electric cars if the US cannot supply consistent energy to some of our states in the summer and winter now using fossil fuels as backup.   Those in extreme climates better worry. All electric in MN using wind and solar in the winter, yeh, that’s going to work well. Wind and solar in AZ in the summer? Maybe swamp coolers will work if you have the water source.  Remember, we are talking no fossil fuels, just wind, solar .
Does anyone know how much wind and solar will be needed to power a steel mill or produce food in a large factory. Must be acres and acres. Not all land is suitable and crops cannot be grown under the solar panels and where is PETA on the birds being killed by windmills?",,6.0,04-07-2022,climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle,https://www.wsj.com/articles/climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle-11649258860?mod=hp_trending_now_opn_pos3,https://www.wsj.com/?mod=nav_top_section,149,787,0,3,0,,0.044,0.076,0.88,-0.7083
64,64,2022-04-07 10:27:12.082025,The right sure is intent on finding a problem to any solution. What has happened to the spirit of American innovation to address the major problems of the day? So many are intent on doubling down on the past instead of embracing the future.,,1.0,04-07-2022,climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle,https://www.wsj.com/articles/climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle-11649258860?mod=hp_trending_now_opn_pos3,https://www.wsj.com/?mod=nav_top_section,44,240,0,1,0,,0.173,0.105,0.721,0.3612
65,65,2022-04-07 11:27:12.082025,"But David, isn't ""the left"" intent on relying on information formed with computer projections while ignoring the facts?  Our leaders are very good at creating an illusion and hiding the facts.  Fact is, the US has been reducing emissions since 2006.  China is still building coal burning plants.  Fact is, EVs right now require a much higher need for rare earth minerals.  While we pat ourselves on the back for being ""so green"", we offshore all our dirty requirements.  ""The right"" wants clean energy.  But can we have some reality sprinkled in with our rainbow and unicorn chasing?",,,04-07-2022,climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle,https://www.wsj.com/articles/climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle-11649258860?mod=hp_trending_now_opn_pos3,https://www.wsj.com/?mod=nav_top_section,98,583,0,9,0,,0.123,0.089,0.788,0.592
66,66,2022-04-07 11:40:12.082025,"I don't see ""whatabout China"" as a compelling argument. Since when have they been the benchmark for what is the right thing to do? There is no perfect answer and none of this will change overnight, but just sitting on our laurels is not working. We are missing a chance to be a leader in the inevitable direction of the future.",,,04-07-2022,climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle,https://www.wsj.com/articles/climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle-11649258860?mod=hp_trending_now_opn_pos3,https://www.wsj.com/?mod=nav_top_section,61,327,0,4,0,,0.099,0.097,0.804,0.0387
67,67,2022-04-07 10:27:12.082025,"David,
Have you read the May 2021 IEA report on mining and Rare Earth Minerals? It gives a good timeline based on Rare Earth Mineral mining alone - WE ARE DECADES AWAY from it even being feasible (and that assumes the mining tradeoff is desirable).",,1.0,04-07-2022,climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle,https://www.wsj.com/articles/climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle-11649258860?mod=hp_trending_now_opn_pos3,https://www.wsj.com/?mod=nav_top_section,45,248,0,4,0,,0.063,0.044,0.893,0.2263
68,68,2022-04-07 11:43:12.082025,"No one is saying these changes will happen overnight, but it is disheartening to see so many people clutching to the past (partly out of fear drummed up by columns like this) instead of embracing the future. There is no perfect answer here, but we can't let fear stop our progress.",,,04-07-2022,climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle,https://www.wsj.com/articles/climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle-11649258860?mod=hp_trending_now_opn_pos3,https://www.wsj.com/?mod=nav_top_section,51,281,0,3,0,,0.196,0.229,0.575,-0.3331
69,69,2022-04-07 10:27:12.082025,Obviously misinformation.  Mr. Trennert must be muzzled immediately!,,2.0,04-07-2022,climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle,https://www.wsj.com/articles/climate-change-life-expectancy-carbon-netural-oil-coal-fossil-fuels-ukraine-war-russia-china-fossil-fuels-carbon-emissions-mining-pollution-electric-car-vehicle-11649258860?mod=hp_trending_now_opn_pos3,https://www.wsj.com/?mod=nav_top_section,8,68,0,1,0,,0.0,0.27,0.73,-0.3802
0,0,2022-04-06 13:27:12.082025,"Small country, small economy, easily swayed with nationalistic appeal. Not sure why is it relevant here, as Orban found the perfect recipe to stay in power by appealing to his base, and there is no significance for Hungary in the greater picture other than acting out. The place of small countries, former socialist small countries even more so, is always the poor relative at the table.",,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,66,387,0,0,0,,0.139,0.094,0.767,0.5327
1,1,2022-04-06 22:27:12.082025,In that case why did you even read the article? And why did the WSJ write it in the first place? This is highly incoherent.,,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,25,123,0,2,0,,0.0,0.0,1.0,0.0
2,2,2022-04-06 12:27:12.082025,Let's see: First cpac and Bolsanaro:cpac and Orban.  Where next?  Oh yeah cpac in Moscow and Putin.  With trump as keynote whiner.  Do the authoritarian maypole dance.  What could go wrong?,,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,31,189,0,5,0,,0.061,0.158,0.781,-0.5362
3,3,2022-04-06 12:27:12.082025,"Orban puts Hungarian citizens first.  Yet the WSJ EB seems mystified that his “agenda suits some portion of the electorate”.  By “some portion”, you mean the majority, right?  Oh how it seems to pain you to admit that!  I, for one, would love to know what it’s like to have a leader who puts me first.",,2.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,56,301,0,7,0,,0.139,0.052,0.808,0.6696
4,4,2022-04-06 12:27:12.082025,"Chicago with goulash and paprika? Problem is, we can't offer up Hungary to the Putin thugs without sacrificing loyal front line nations, look at a map. Years ago, Orban pointed out he wouldn't rely on the US and western Europe because policies could change with each election cycle. After decades under Habsburg, Nazi and Soviet control, Hungary might not be able to trust western neighbors. Think 1956 - how did that turn out for Hungary? So don't expect a closely divided populace to provide support for going after Vlad.",,4.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,89,523,0,6,0,,0.068,0.056,0.876,0.2746
5,5,2022-04-06 12:27:12.082025,<strong><em>Well informed and stated Henry! You're spot on!</em></strong>,,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,8,73,0,13,0,,0.0,0.0,1.0,0.0
6,6,2022-04-06 12:27:12.082025,"Hey, Trump lost despite trying to cheat.  Get over it, guys.",,3.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,11,60,0,0,0,,0.18,0.167,0.653,0.0464
7,7,2022-04-06 12:27:12.082025,What is wrong with you?,,3.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,5,23,0,1,0,,0.0,0.437,0.563,-0.4767
8,8,2022-04-06 12:27:12.082025,Just ignore him. He sits in his mother's basement bored.,,1.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,10,56,0,1,0,,0.0,0.365,0.635,-0.5574
9,9,2022-04-06 12:27:12.082025,"""But Mr. Orban’s government also tilted the scale against the opposition to a heavy-handed degree. Opposition parties and candidates struggled to get an airing on state-owned television, and in other media""
Facebook in Hungary",,3.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,34,226,0,5,0,,0.094,0.082,0.823,0.1154
10,10,2022-04-06 12:27:12.082025,"Is it just me that the American MSM tilted wokeist-feminist to a heavy-handed degree? Like 95%? And that any dissenter struggles to survive ""cancel"" attacks?",,1.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,25,157,0,8,0,,0.085,0.202,0.713,-0.533
11,11,2022-04-06 12:27:12.082025,"Perhaps Mr Orban's so called embrace of Putin is Hungary's way of showing they don't trust NATO and the EU to protect them from a Russian invasion--their way of signalling to Putin, look elsewhere when you invade NATO. That he has won 4 terms suggest his thinking is not that far outside the mainstream in Hungary.",,3.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,56,314,0,5,0,,0.144,0.044,0.812,0.7332
12,12,2022-04-06 12:27:12.082025,"""So called embrace""

True. So called by the Western MSM. Because in reality Orban clearly condemned the Ukraine invasion and voted for every single sanction the EU and NATO imposed on Russia. Also invited NATO to station more troops permanently on Hungarian soil. As a result Putin put H on his 'unfriendly to Russia"" list. Not that you would find out these facts from this editorial from which they were carefully excluded. You know - Western MSM.",,1.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,77,448,0,5,0,,0.116,0.107,0.777,0.1882
13,13,2022-04-06 12:27:12.082025,"I'm not sure whether it's good or bad, but it seems Orban's greatest sin is not bending his government's will to the European consensus on things like social issues and immigration.  If he were the US President there would be troops and lots of barbed wire on our southern border.",,10.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,50,280,0,4,0,,0.173,0.136,0.691,0.5218
14,14,2022-04-06 12:27:12.082025,Spot on.,,1.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,2,8,0,0,0,,0.0,0.0,1.0,0.0
15,15,2022-04-06 12:27:12.082025,System sounds similar to both U.S. and Canada where control of the media by one of the parties is almost total.  Perhaps you should have pointed out those similarities.,,10.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,29,168,0,0,0,,0.088,0.0,0.912,0.4019
16,16,2022-04-06 12:27:12.082025,"What exactly could Orban do?  All its energy coming from a pipeline through Germany and Austria - and its refineries are adapted to Russian oil (and , I understand, not easily converted to oil from other sources).   This was very much Merkel doing - and complacent Western Europeans (as was the immigration problem, when on a whim Merkel just declared open borders)..  The Bruxelles bureaucracy was not voted for, the EU is not a ""country"" - migration, security - will be voted for in referenda within countries in EU, superseding present - undemocratic - Bruxelles decisions.  Hungary appears no di...<span data-openweb-allow-amp=""true"" style=""font-weight: bold; cursor: pointer;"">See more</span>",,2.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,106,697,0,32,0,,0.046,0.1,0.855,-0.5532
17,17,2022-04-06 12:27:12.082025,"Spot on. Just about everything Merkel ever did was catastrophic for Germany and the EU. But her two biggest disasters were the shutting down of the German nuclear reactors and replacing them with Russian gas (Nordstream 1 and 2) and opening the borders for millions of third world economic migrants. Merkel is hand down the worst German chancellor since WWII, without equal. It is scary how dumb German voters can be. Just scary.",,2.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,73,429,0,2,0,,0.045,0.271,0.684,-0.9732
18,18,2022-04-06 12:27:12.082025,"Ya, Orban cheats like a Republican in elections.",,1.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,8,48,0,0,0,,0.243,0.272,0.485,-0.0772
19,19,2022-04-06 12:27:12.082025,"Slander. There were 316 OSCE election monitors, in addition to thousands of local ones. No cheating was found. The same is true for all of Orban's elections (and all Hungarian elections since 1991, for that matter.)",,2.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,36,215,0,3,0,,0.067,0.139,0.793,-0.4588
20,20,2022-04-06 12:27:12.082025,If CNN and Soros hate him he's fine by me.,,12.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,10,42,0,1,0,,0.133,0.274,0.593,-0.4404
21,21,2022-04-06 12:27:12.082025,That he prefers China and Russia to the US is not fine with me.,,3.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,14,63,0,0,0,,0.0,0.109,0.891,-0.1511
22,22,2022-04-06 12:27:12.082025,"""prefers China and Russia to the US""

How exactly? Any facts by chance?",,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,13,71,0,4,0,,0.164,0.0,0.836,0.3313
23,23,2022-04-06 12:27:12.082025,Read the article.,,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,3,17,0,0,0,,0.0,0.0,1.0,0.0
24,24,2022-04-06 12:27:12.082025,"He has never said that or even pretended to want to side with either Russia or China, he just wants Hungry to be self sufficient and at peace.",,1.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,28,142,0,0,0,,0.156,0.0,0.844,0.5859
25,25,2022-04-06 12:27:12.082025,"To quote Tevye from Fiddler on the Roof.  ""You are right, he is also right.""  Listener : ""They can't both be right!: "" You are also right.""",,1.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,27,139,0,9,0,,0.0,0.0,1.0,0.0
26,26,2022-04-06 12:27:12.082025,Well at least he did not outlaw the opposition like the WSJ's hero Zelensky. He won decisively but according to WSJ he barely had a majority. I guess a landslide would have been for the Journal conclusive proof of cheating,,4.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,40,222,0,1,0,,0.177,0.109,0.713,0.0129
27,27,2022-04-06 12:27:12.082025,"I was under the impression we are allowed our opinions. Insults belong to children not adults.

And he is correct. Zelenski did outlaw opposition parties.

mrs",,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,26,159,0,0,0,,0.156,0.095,0.748,0.2023
28,28,2022-04-06 12:27:12.082025,"The WSJ hates Orban just like they just like they hate Trump.
Having read their favorite moralist Peggy Noonan for all this time - the real feelings of this editorial staff are easy to understand.
Never forget the NYC mentality of those that have to get on a plane to fly out to the rest of America so they can understand us. They may not refer to us as ""deplorables"", but their point of view is not too far removed. Imagine any of these NYC elites venturing into a Wal Mart?",,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,91,475,0,4,0,,0.093,0.046,0.861,0.3576
29,29,2022-04-06 12:27:12.082025,"There are no Walmarts in NYC. A few Targets, though. Also some Home Depot stores.",,4.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,15,81,0,0,0,,0.0,0.145,0.855,-0.296
30,30,2022-04-06 12:27:12.082025,"If Orban were to move to the USA and run for office the labels would come fast and furious, Nazi, White Supremacist,  Trump/Putin sympathizer,  on and on.",,,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,27,154,0,1,0,,0.05,0.123,0.828,-0.4939
31,31,2022-04-06 12:27:12.082025,"Those labels are coming and have been coming thick for Orban from the socialist opposition and the Western MSM for decades. They cannot forgive that the guy is anti-immigration and anti-woke. That's the bottom line, it has little to do with anything else, be it Putin or whatever.",,3.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,48,280,0,3,0,,0.0,0.037,0.963,-0.2057
32,32,2022-04-06 12:27:12.082025,"""Here’s a friendly reminder that whatever else this vote demonstrates, it isn’t the vanguard of a new Christian nationalist movement that can or will lead the West.""

OK, you told us what the vote doesn't demonstrate but there's no mention of what it does demonstrate that is so objectionable.",,1.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,49,293,0,6,0,,0.08,0.055,0.865,0.0686
33,33,2022-04-06 12:27:12.082025,"Wow!! You could have just written that ""Orban reminds you of Trump"".",,5.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,12,68,0,4,0,,0.285,0.0,0.715,0.658
34,34,2022-04-06 12:27:12.082025,Or just Satan. Might as well. For increased credibility.,,3.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,9,56,0,0,0,,0.375,0.0,0.625,0.4939
35,35,2022-04-06 12:27:12.082025,"Can I up vote every comment here? 
Get the message WSJ and EB?",,1.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,13,62,0,2,0,,0.0,0.0,1.0,0.0
36,36,2022-04-06 12:27:12.082025,Many of the same policies that have co many up in arms are things we believed as recent as 1998 in this country.,,2.0,04-07-2022,a-win-for-hungarys-viktor-orban-election-europe,https://www.wsj.com/articles/a-win-for-hungarys-viktor-orban-election-europe-11649096832?mod=hp_opin_pos_4,https://www.wsj.com/?mod=nav_top_section,23,112,0,0,0,,0.0,0.0,1.0,0.0
